0.0529006,0.00234393,3.03545,0.230979,0.291316,0.193244,0.00351091,0.0118125,-27.6633,2.74137,0.61006,0.621072,0.222952,0.217613,0.15205,-0.00767843,-0.0365659,-0.0657473,-0.0184298,0.021996,0.00586754,0.0146496,0.00127326,0.0455568,0.0171399,0.0406167,0.00835457,0.0598529,0.00079554,0.00393353,0.0199958,0.0630234,0.00176602,0.0311134, clase1
0.0507252,0.0107145,3.06023,0.227085,0.290553,0.182435,0.00323867,0.0130208,-25.4194,2.66057,0.537379,0.629531,0.0917778,0.159884,0.191386,0.045187,0.0360105,-0.0223877,-0.0134959,0.00950585,0.0187435,0.0123486,0.00163354,0.0472123,0.0135522,0.0422613,0.00928075,0.0566583,0.00108255,0.00365621,0.0205887,0.0694547,0.00209749,0.0320528, clase1
0.043059,0.0182064,3.06517,0.217071,0.289718,0.13437,0.00336721,0.0113167,-25.2985,2.87111,0.655914,0.674983,0.148832,0.119394,0.183335,0.0698342,0.0521909,0.0400636,0.015452,0.0681702,0.0625023,0.0101622,0.00167665,0.0821866,0.0117316,0.0359891,0.00639389,0.0519634,0.000630044,0.00584783,0.0244643,0.0499424,0.00153631,0.0355375, clase1
0.0613336,0.00638643,3.01744,0.237785,0.288972,0.265074,0.0029432,0.0191,-26.108,2.4976,0.579267,0.573557,0.132474,0.19526,0.127828,0.0679375,0.071054,0.0199257,0.0422314,0.0739072,0.0831101,0.00928346,0.00215751,0.0743154,0.00710094,0.0409331,0.00892405,0.0624489,0.00111402,0.00369401,0.0145053,0.0505201,0.0020927,0.0322738, clase1
0.0718671,0.00403301,3.06293,0.242683,0.285249,0.35901,0.00251066,0.0371042,-26.7648,2.16829,0.556199,0.475657,0.0957972,0.193279,0.187936,0.0952419,0.07898,0.038582,0.103026,0.0835829,0.0492087,0.0105397,0.00210443,0.0572146,0.00703445,0.0305134,0.00640958,0.0694352,0.00144553,0.00324191,0.0152255,0.0521961,0.00262846,0.0295583, clase1
0.0633382,0.00334953,3.0552,0.242686,0.290991,0.317712,0.0026956,0.0297792,-26.9579,2.51443,0.540174,0.598574,0.18794,0.169947,0.224807,0.0862512,0.116866,0.0998785,0.0743131,0.0459344,0.004583,0.0114459,0.00135761,0.0614273,0.00569441,0.0289867,0.00495756,0.0774749,0.000822887,0.00315763,0.0201911,0.0560417,0.00249789,0.0325861, clase1
0.0796958,0.0014922,3.01946,0.255321,0.290477,0.39888,0.00195373,0.0331042,-27.7317,2.24004,0.35334,0.572057,0.193678,0.124933,0.179001,0.0522903,0.0803599,0.045176,0.0382938,0.0631919,0.0365845,0.00889954,0.00174738,0.0532982,0.00832704,0.0311715,0.00557595,0.0628844,0.00148648,0.00425209,0.0228787,0.0542653,0.00267801,0.0277191, clase1
0.0867431,0.00144504,3.07853,0.261701,0.295933,0.420128,0.00182752,0.0360792,-27.4879,2.17187,0.291528,0.482894,0.00572343,0.110296,0.175281,0.0942291,0.0789946,0.0372796,0.0537192,0.0452129,0.0365405,0.0126039,0.00327234,0.0565203,0.00842096,0.0257132,0.0078222,0.0714016,0.0016062,0.00542462,0.0149293,0.0446717,0.00360554,0.0280265, clase1
0.0802417,0.00331754,3.09188,0.266778,0.301529,0.38564,0.00201989,0.0261542,-26.43,2.39135,0.291432,0.44622,0.117387,0.137223,0.175147,0.0934738,0.0977157,0.0604389,0.0634575,0.0171597,0.0332864,0.0104155,0.00218545,0.0639327,0.00783041,0.0267112,0.0056379,0.075318,0.00137329,0.00395725,0.0169012,0.0570732,0.002801,0.0316321, clase1
0.0652261,0.00235928,2.99659,0.23311,0.286802,0.279546,0.00245988,0.0217833,-27.0236,2.345,0.166362,0.43513,0.191088,0.214334,0.22978,0.156864,0.165739,0.0500442,0.0400644,0.0404031,0.0184753,0.00878016,0.00307054,0.0636643,0.00817477,0.0375107,0.00552185,0.0633475,0.00172022,0.00352678,0.0182073,0.0477227,0.00344905,0.031406, clase1
0.0590477,0.014687,3.0581,0.246213,0.296327,0.244661,0.00251552,0.0163833,-24.8962,2.53445,0.383291,0.568258,0.209133,0.210914,0.249847,0.135348,0.14092,0.0876026,0.101676,0.109629,0.067477,0.00709986,0.0018563,0.0891851,0.00644624,0.0531098,0.00507876,0.0523415,0.00138885,0.00341172,0.0130212,0.0402982,0.0019916,0.0353186, clase1
0.0521463,0.00286244,3.02618,0.236295,0.2922,0.202952,0.00292827,0.0134667,-27.3371,2.5745,0.460245,0.557139,0.168211,0.23955,0.208794,0.11881,0.150064,0.0638805,0.0839842,0.0880614,0.100634,0.00828657,0.00186677,0.0744875,0.0106785,0.0633699,0.00507921,0.0600181,0.000941629,0.00326597,0.00920985,0.03428,0.002488,0.0345956, clase1
0.0631923,0.00157632,3.01536,0.24431,0.290557,0.267139,0.00254274,0.0187458,-27.9511,2.34975,0.553158,0.584311,0.212278,0.242149,0.242847,0.14611,0.173876,0.102352,0.0644825,0.04453,0.0532526,0.0083587,0.00173733,0.072473,0.00619808,0.0418384,0.00433393,0.065763,0.000964704,0.00279638,0.0138572,0.0493664,0.00229451,0.0333317, clase1
0.06015,0.001128,3.02936,0.249951,0.294746,0.250656,0.00295206,0.0168625,-28.8327,2.37228,0.583269,0.586186,0.217207,0.254956,0.246337,0.178391,0.154693,0.150277,0.129751,0.0484395,0.0442772,0.0084212,0.00161076,0.0909704,0.00517942,0.0477072,0.00368732,0.0527786,0.000938909,0.00323526,0.0142641,0.0390769,0.00196296,0.0352899, clase1
0.0584976,0.00778579,3.0328,0.248164,0.295418,0.247213,0.0029483,0.0156292,-26.0995,2.4558,0.491861,0.507551,0.260208,0.301002,0.256708,0.134334,0.141655,0.0999081,0.131177,0.100247,0.105224,0.00556989,0.00144629,0.100855,0.00695534,0.0420461,0.00536628,0.0664597,0.00116068,0.00274428,0.0106378,0.0395457,0.00199299,0.0392273, clase1
0.0619212,0.00366486,3.02992,0.236056,0.286968,0.256495,0.00254757,0.0209333,-26.6337,2.26722,0.425855,0.532529,0.185103,0.232197,0.242909,0.144908,0.108484,0.097588,0.0971684,0.0942428,0.0936366,0.00677962,0.0020005,0.0770024,0.00729576,0.0405344,0.00715226,0.0626565,0.00151478,0.00392755,0.0110172,0.042162,0.00252017,0.0320782, clase1
0.0675036,0.00671809,3.03059,0.265464,0.303175,0.285555,0.00277126,0.0133125,-26.0555,2.527,0.538375,0.554695,0.196105,0.243732,0.185929,0.125214,0.170531,0.0557378,0.0576199,0.0592912,0.0889766,0.00890482,0.00154842,0.0774967,0.00757461,0.033633,0.00623468,0.0678365,0.000779794,0.00340784,0.0140807,0.0576457,0.00200758,0.0340722, clase1
0.0656012,0.00736097,3.04258,0.250949,0.296017,0.279561,0.00249757,0.0188625,-25.6764,2.45865,0.314073,0.463033,0.224619,0.2116,0.183286,0.0829059,0.11195,0.103197,0.0970155,0.0523325,0.0757138,0.00620286,0.00247744,0.0796877,0.00767954,0.0307281,0.00646261,0.0705914,0.00145999,0.00777786,0.0117272,0.0479584,0.00274347,0.0343583, clase1
0.0624068,0.00215319,3.02767,0.243476,0.289592,0.261221,0.00310232,0.0202958,-27.7672,2.28802,0.515762,0.566647,0.246741,0.242472,0.22224,0.0701964,0.140435,0.0999348,0.064261,0.0740417,0.0357284,0.010072,0.00136632,0.0689788,0.00635848,0.0371424,0.00496673,0.0661062,0.0010121,0.00335149,0.0138781,0.050069,0.00212207,0.0327687, clase1
0.051915,0.0339492,3.08139,0.238517,0.297523,0.19847,0.00287151,0.0119375,-23.8927,2.76746,0.425972,0.521688,0.219873,0.202303,0.25084,0.113259,0.0940941,0.12733,0.0860743,0.0720747,0.0427417,0.00918327,0.00160072,0.106576,0.0084747,0.0435946,0.00497471,0.0499075,0.000694919,0.00305958,0.0147501,0.037473,0.00199858,0.0365581, clase1
0.0578662,0.008376,3.05058,0.24734,0.295916,0.24377,0.00278478,0.0146333,-25.7038,2.5959,0.567318,0.529319,0.191357,0.175036,0.219083,0.130156,0.0765167,0.0838176,0.114896,0.0941174,0.0702576,0.00976385,0.00147518,0.0931901,0.00939998,0.0480707,0.0055961,0.0514062,0.000818725,0.0076695,0.0133165,0.0320602,0.00174568,0.0340496, clase1
0.0638175,0.00400118,3.02192,0.244602,0.288399,0.294539,0.00259512,0.02315,-26.6563,2.42938,0.349227,0.467232,0.199999,0.228884,0.270208,0.179079,0.145705,0.110446,0.065855,0.0603492,0.100363,0.00833014,0.00236302,0.072112,0.00735122,0.0474626,0.00520511,0.0598481,0.00117369,0.00401492,0.0116231,0.035378,0.00255696,0.0309597, clase1
0.0710335,0.00699006,3.0558,0.263333,0.301163,0.316802,0.00226065,0.0182042,-25.8573,2.54075,0.365099,0.518522,0.220123,0.190307,0.284869,0.17099,0.132849,0.118382,0.109543,0.0457284,0.0427681,0.0103251,0.0017892,0.0714616,0.00628732,0.0400952,0.00459256,0.0600594,0.00105514,0.00334162,0.0168437,0.0505747,0.00212161,0.0324728, clase1
0.068483,0.00396058,3.0244,0.252367,0.295808,0.29929,0.00232597,0.0190167,-26.3708,2.37451,0.276521,0.546101,0.213911,0.162635,0.229997,0.121861,0.130203,0.138545,0.135833,0.0561226,0.0480315,0.00814289,0.00217284,0.071087,0.00601649,0.0397253,0.00507371,0.0637479,0.00136003,0.00413654,0.01441,0.0511021,0.00298323,0.0321196, clase1
0.068583,0.00291099,3.05044,0.248717,0.294768,0.300934,0.00249532,0.0220958,-26.7335,2.47979,0.314052,0.432501,0.110375,0.132328,0.253176,0.115867,0.12564,0.17487,0.121257,0.0227808,0.0433007,0.0105337,0.00277739,0.0705805,0.00831411,0.0408075,0.00737585,0.0589275,0.00180787,0.00456312,0.0152054,0.0346122,0.00357737,0.0296633, clase1
0.0698104,0.00717525,3.09011,0.249596,0.296475,0.308745,0.00237125,0.0236042,-25.3742,2.44022,0.236954,0.514975,0.105831,0.110578,0.319676,0.109477,0.0853837,0.139521,0.0925132,0.00517805,0.00647237,0.0127114,0.00239356,0.060164,0.00835383,0.0360264,0.00769392,0.0791605,0.00161484,0.00325427,0.0148612,0.0400118,0.00215987,0.0309764, clase1
0.0657783,0.00543337,3.06177,0.255264,0.299739,0.279083,0.00245737,0.0165667,-26.0109,2.46676,0.347147,0.497657,0.144736,0.176688,0.261411,0.124923,0.0981785,0.0961586,0.110872,0.0010449,0.0331459,0.00901836,0.0017509,0.0688947,0.00785089,0.0257794,0.00584153,0.0858116,0.000988219,0.00335358,0.0124992,0.0628794,0.00256229,0.0371534, clase1
0.0635695,0.00564456,3.05171,0.245858,0.290676,0.30064,0.00226503,0.0203375,-26.0751,2.41056,0.397565,0.488914,0.130712,0.132374,0.216672,0.129627,0.0963647,0.111654,0.0863365,0.028938,0.0110552,0.0147555,0.00203563,0.0586895,0.00949905,0.0245311,0.00467091,0.0857488,0.00132019,0.00774625,0.0109887,0.0524451,0.00206426,0.0336214, clase1
0.0684872,0.0126272,3.05864,0.258698,0.300136,0.30145,0.00262149,0.01955,-24.8975,2.38728,0.398659,0.502975,0.146212,0.239001,0.227431,0.142635,0.140545,0.127495,0.094921,0.0451842,0.0430188,0.00859521,0.00184304,0.0737359,0.00719827,0.036408,0.00522811,0.0606276,0.00137331,0.00264394,0.0169342,0.0567389,0.00233486,0.0326691, clase1
0.0628214,0.00676628,3.07489,0.250329,0.298827,0.251258,0.00248858,0.0154,-25.8233,2.49452,0.462312,0.580154,0.115821,0.20279,0.178114,0.0608603,0.0923486,0.0471073,0.0900019,0.0412556,0.0544176,0.00892223,0.00156913,0.0797465,0.0096156,0.0336625,0.00766494,0.0716784,0.00127315,0.00279525,0.013363,0.0533381,0.00204606,0.0350119, clase1
0.0715587,0.00201787,3.03893,0.250908,0.293209,0.319445,0.00237396,0.02215,-27.3302,2.37445,0.34186,0.477825,0.158869,0.214062,0.183078,0.0731601,0.110919,0.0849157,0.0747027,0.0463543,0.0678476,0.0110975,0.00189857,0.0715468,0.00778188,0.0311146,0.00616741,0.0748146,0.00173094,0.00429307,0.0145446,0.0465672,0.0027511,0.0322686, clase1
0.0688352,0.0108713,3.07394,0.247756,0.291305,0.324391,0.00219706,0.022875,-24.9081,2.28743,0.403544,0.456105,0.150846,0.157783,0.19381,0.104955,0.120793,0.00677674,0.0313811,0.0686504,0.0271525,0.00945653,0.0022961,0.0612348,0.0100137,0.0310967,0.00774437,0.0650734,0.00115256,0.00335137,0.0162752,0.057967,0.00298056,0.0309288, clase1
0.0593895,0.00499494,3.05989,0.241439,0.295398,0.233201,0.00250367,0.0156583,-26.1687,2.43928,0.283747,0.591378,0.127241,0.159645,0.258785,0.114255,0.155671,0.111721,0.0574374,0.0524265,0.0745221,0.0102762,0.00158225,0.0824471,0.00773237,0.0260668,0.0050823,0.0749816,0.000802912,0.00375484,0.0120131,0.0629813,0.00301677,0.0354317, clase1
0.0511106,0.00774476,3.03394,0.222812,0.285425,0.199008,0.0031019,0.0152208,-25.696,2.44345,0.368382,0.520303,0.117584,0.170348,0.239071,0.169139,0.202533,0.206353,0.151315,0.0719718,0.0350728,0.00800721,0.00198243,0.0893651,0.00588855,0.0309221,0.00381327,0.0481564,0.000917426,0.00366752,0.013524,0.0743315,0.00312518,0.0373385, clase1
0.0626922,0.0111521,3.03054,0.246519,0.296769,0.252071,0.00281194,0.0166375,-25.2531,2.44621,0.370871,0.576572,0.169984,0.18533,0.241576,0.135305,0.120485,0.146598,0.12313,0.0981309,0.0488195,0.00869754,0.00157886,0.093957,0.00644393,0.0317411,0.00544916,0.0540886,0.00126637,0.00279902,0.0122725,0.0576557,0.00272974,0.0354796, clase1
0.0673474,0.00476722,3.04594,0.265253,0.303437,0.290597,0.00270027,0.0148833,-26.5018,2.49844,0.511293,0.505573,0.188688,0.173104,0.199329,0.151453,0.120727,0.0816257,0.129036,0.0881296,0.0725604,0.00776746,0.00176426,0.0837417,0.00604212,0.0307041,0.00505856,0.0810347,0.00108989,0.00396768,0.0120929,0.0506711,0.00264183,0.0371198, clase1
0.0684705,0.00339008,3.05696,0.254435,0.292445,0.339057,0.00190887,0.0261,-26.9661,2.26716,0.43014,0.495407,0.195943,0.177308,0.175265,0.128425,0.127242,0.12685,0.116559,0.0556563,0.0736599,0.00792397,0.00168493,0.0929961,0.00620446,0.0246362,0.00505834,0.0761051,0.00101771,0.00402868,0.0107295,0.052092,0.00243176,0.0383567, clase1
